year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2023,8,G4,Allegiant Air,SAV,"Savannah, GA: Savannah/Hilton Head International",61,16,6.07,0,1.23,0,8.7,0,0,1421,448,0,115,0,
2023,8,G4,Allegiant Air,SBN,"South Bend, IN: South Bend International",47,9,4.31,0.74,3.91,0,0.05,1,0,437,318,14,104,0,
2023,8,G4,Allegiant Air,SCK,"Stockton, CA: Stockton Metro",39,13,2.5,0.57,3.57,0,6.37,1,0,511,58,34,109,0,
2023,8,G4,Allegiant Air,SDF,"Louisville, KY: Louisville Muhammad Ali International",45,7,3.99,2,1.01,0,0,0,0,406,328,61,17,0,
2023,8,G4,Allegiant Air,SFB,"Sanford, FL: Orlando Sanford International",664,170,60.01,12.41,28.46,0.15,68.97,6,0,15994,7236,789,2195,8,
2023,8,G4,Allegiant Air,SGF,"Springfield, MO: Springfield-Branson National",78,25,8.25,2.82,10.63,0,3.3,0,1,2006,849,698,341,0,
2023,8,G4,Allegiant Air,SHV,"Shreveport, LA: Shreveport Regional",16,5,2.41,0,1,0,1.59,0,0,248,82,0,89,0,
2023,8,G4,Allegiant Air,SMX,"Santa Maria, CA: Santa Maria Public/Capt. G. Allan Hancock Field",9,3,0.36,0,1.88,0,0.76,1,0,106,14,0,65,0,
2023,8,G4,Allegiant Air,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",84,29,9.16,0.94,9.45,0,9.45,3,0,2357,521,42,1433,0,
2023,8,G4,Allegiant Air,SPI,"Springfield, IL: Abraham Lincoln Capital",4,1,0,1,0,0,0,0,0,70,0,70,0,0,
2023,8,G4,Allegiant Air,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",143,39,8.18,2.11,16.36,0,12.35,1,0,2604,820,159,613,0,
2023,8,G4,Allegiant Air,SWF,"Newburgh/Poughkeepsie, NY: New York Stewart International",31,5,0.94,0.99,2.1,0,0.97,0,0,369,28,104,102,0,
2023,8,G4,Allegiant Air,SYR,"Syracuse, NY: Syracuse Hancock International",58,17,5.23,0.55,8.92,0,2.3,0,0,1020,473,21,416,0,
2023,8,G4,Allegiant Air,TOL,"Toledo, OH: Eugene F Kranz Toledo Express",17,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023,8,G4,Allegiant Air,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",13,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023,8,G4,Allegiant Air,TUL,"Tulsa, OK: Tulsa International",38,7,3.78,0.94,1.42,0,0.86,0,0,354,235,30,65,0,
2023,8,G4,Allegiant Air,TVC,"Traverse City, MI: Cherry Capital",8,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023,8,G4,Allegiant Air,TYS,"Knoxville, TN: McGhee Tyson",191,64,10.62,7.17,14.58,0,31.63,3,1,7319,965,1786,1477,0,
2023,8,G4,Allegiant Air,USA,"Concord, NC: Concord Padgett Regional",59,17,6.11,2.25,4.76,0,3.88,0,0,973,393,150,158,0,
2023,8,G4,Allegiant Air,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",247,63,11.48,1.43,20.74,0,29.35,4,1,4574,676,134,1463,0,
2023,8,G4,Allegiant Air,XNA,"Fayetteville, AR: Northwest Arkansas National",73,20,7.64,0.95,4.71,0,6.7,2,0,1327,658,88,227,0,
2023,8,HA,Hawaiian Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",16,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023,8,HA,Hawaiian Airlines Inc.,BOS,"Boston, MA: Logan International",20,7,6,0,0,1,0,0,0,215,189,0,0,26,
2023,8,HA,Hawaiian Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",2837,510,300.4,3.89,23.02,2.33,180.35,43,0,23555,12586,399,726,61,
2023,8,HA,Hawaiian Airlines Inc.,ITO,"Hilo, HI: Hilo International",499,50,29.67,0,0,0,20.33,4,0,1692,1035,0,0,0,
2023,8,HA,Hawaiian Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",31,9,8.47,0,0,0,0.53,0,0,280,262,0,0,0,
2023,8,HA,Hawaiian Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",685,94,50.42,0.21,2.99,1,39.38,7,2,3258,1583,13,80,16,
2023,8,HA,Hawaiian Airlines Inc.,LAS,"Las Vegas, NV: Harry Reid International",88,21,13.48,1,0,0,6.52,0,0,1674,972,229,0,0,
2023,8,HA,Hawaiian Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",189,39,28.44,0,0,0,10.56,5,0,2740,2117,0,0,0,
2023,8,HA,Hawaiian Airlines Inc.,LGB,"Long Beach, CA: Long Beach Airport",62,8,6.25,0.55,1,0,0.2,3,1,257,208,17,29,0,
2023,8,HA,Hawaiian Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",726,89,50.14,0,2.1,0,36.75,3,0,2921,1540,0,121,0,
2023,8,HA,Hawaiian Airlines Inc.,OAK,"Oakland, CA: Metro Oakland International",98,21,14.74,0.84,0,1,4.42,8,0,726,432,16,0,68,
2023,8,HA,Hawaiian Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",1322,158,113.29,1.94,8.78,0.65,33.34,23,5,6364,4635,97,476,13,
2023,8,HA,Hawaiian Airlines Inc.,ONT,"Ontario, CA: Ontario International",31,5,3.51,0.08,0,0,1.41,0,0,170,135,6,0,0,
2023,8,HA,Hawaiian Airlines Inc.,PDX,"Portland, OR: Portland International",62,29,23.14,0,0.4,0,5.46,0,0,2415,1988,0,23,0,
2023,8,HA,Hawaiian Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",31,15,12.91,0,0,0,2.09,0,1,4095,3763,0,0,0,
2023,8,HA,Hawaiian Airlines Inc.,PPG,"Pago Pago, TT: Pago Pago International",14,4,3.76,0,0,0,0.24,0,0,349,284,0,0,0,
2023,8,HA,Hawaiian Airlines Inc.,SAN,"San Diego, CA: San Diego International",62,10,6.93,0,0,0,3.07,2,0,485,326,0,0,0,
2023,8,HA,Hawaiian Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",62,26,18.8,0,1,0,6.2,0,0,1569,1270,0,59,0,
2023,8,HA,Hawaiian Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",64,16,11.59,0.41,0,0,4,9,0,695,446,9,0,0,
2023,8,HA,Hawaiian Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",62,11,5.03,0,1,0,4.97,1,0,621,336,0,50,0,
2023,8,HA,Hawaiian Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",63,17,14.38,0,0,0.49,2.13,1,1,1259,1170,0,0,25,
2023,8,MQ,Envoy Air,ABI,"Abilene, TX: Abilene Regional",122,19,6.92,0,2.42,1,8.66,0,0,654,233,0,98,21,
2023,8,MQ,Envoy Air,ABQ,"Albuquerque, NM: Albuquerque International Sunport",89,11,4.8,0,1.36,0,4.84,0,0,499,197,0,33,0,
2023,8,MQ,Envoy Air,ACK,"Nantucket, MA: Nantucket Memorial",25,6,2.33,0,2.47,0,1.2,0,0,412,54,0,62,0,
2023,8,MQ,Envoy Air,AGS,"Augusta, GA: Augusta Regional at Bush Field",62,11,2.65,0.88,2.76,0,4.71,1,0,1164,222,32,229,0,
2023,8,MQ,Envoy Air,AMA,"Amarillo, TX: Rick Husband Amarillo International",138,12,4.06,0,1.56,0,6.37,0,0,485,121,0,87,0,
2023,8,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",51,10,2.29,0.02,5.42,0.87,1.4,1,1,646,59,2,360,136,
2023,8,MQ,Envoy Air,AUS,"Austin, TX: Austin - Bergstrom International",683,102,23.86,3.53,35.53,0,39.07,4,1,5447,1440,237,1056,0,
2023,8,MQ,Envoy Air,AVL,"Asheville, NC: Asheville Regional",92,19,3.09,1.67,8.67,0,5.56,1,1,1727,160,288,485,0,
2023,8,MQ,Envoy Air,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",26,5,1.39,0.13,0.46,0,3.03,0,0,426,99,8,11,0,
2023,8,MQ,Envoy Air,BDL,"Hartford, CT: Bradley International",27,6,1.36,0.58,2.09,0,1.98,0,0,405,124,46,46,0,
2023,8,MQ,Envoy Air,BFL,"Bakersfield, CA: Meadows Field",21,1,0.07,0,0,0,0.93,0,0,158,11,0,0,0,
2023,8,MQ,Envoy Air,BGR,"Bangor, ME: Bangor International",33,8,1.07,0.82,4.3,0,1.81,0,0,307,102,23,120,0,
2023,8,MQ,Envoy Air,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",163,29,5.77,1.99,12.97,0,8.27,1,1,1165,194,143,551,0,
2023,8,MQ,Envoy Air,BIL,"Billings, MT: Billings Logan International",73,10,4.67,0,3.2,0,2.13,0,0,333,172,0,90,0,
2023,8,MQ,Envoy Air,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",45,4,0.46,0,2,0,1.54,0,0,251,60,0,94,0,
2023,8,MQ,Envoy Air,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",62,8,3.98,0,2.02,0,2,0,0,437,235,0,59,0,
2023,8,MQ,Envoy Air,BNA,"Nashville, TN: Nashville International",257,54,6.33,3.28,17.64,0.69,26.05,6,1,3618,393,339,741,122,
2023,8,MQ,Envoy Air,BOS,"Boston, MA: Logan International",180,51,6.65,3.51,15.77,0,25.08,0,0,3018,297,189,1009,0,
2023,8,MQ,Envoy Air,BRO,"Brownsville, TX: Brownsville South Padre Island International",93,13,5.6,0.06,3.48,0,3.86,0,0,558,155,1,238,0,
2023,8,MQ,Envoy Air,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",85,17,4.19,0.35,5.06,1,6.39,1,0,721,127,55,116,72,
2023,8,MQ,Envoy Air,BUF,"Buffalo, NY: Buffalo Niagara International",29,4,1.13,0.29,1.84,0,0.74,0,0,294,116,26,97,0,
2023,8,MQ,Envoy Air,BUR,"Burbank, CA: Bob Hope",27,2,0,0,0,0,2,0,1,152,0,0,0,0,
2023,8,MQ,Envoy Air,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",32,8,1.95,0.33,4.76,0,0.96,0,0,315,75,35,160,0,
2023,8,MQ,Envoy Air,CAE,"Columbia, SC: Columbia Metropolitan",10,2,0.17,0,0,0,1.83,0,0,112,9,0,0,0,
2023,8,MQ,Envoy Air,CHA,"Chattanooga, TN: Lovell Field",93,6,1.78,0,2.06,0,2.17,0,1,241,74,0,66,0,
2023,8,MQ,Envoy Air,CHS,"Charleston, SC: Charleston AFB/International",69,12,3.8,0,3.97,0,4.23,2,0,480,189,0,128,0,
2023,8,MQ,Envoy Air,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",57,13,6.27,0.11,2.3,0,4.32,0,0,708,251,20,117,0,
2023,8,MQ,Envoy Air,CLE,"Cleveland, OH: Cleveland-Hopkins International",60,16,5.43,0,3.86,0,6.71,2,0,920,344,0,135,0,
2023,8,MQ,Envoy Air,CLL,"College Station/Bryan, TX: Easterwood Field",60,7,3,0.96,1.51,0,1.53,0,0,830,506,24,35,0,
2023,8,MQ,Envoy Air,CLT,"Charlotte, NC: Charlotte Douglas International",448,82,15.73,15.99,18.53,0,31.76,8,1,5372,678,1363,977,0,
2023,8,MQ,Envoy Air,CMH,"Columbus, OH: John Glenn Columbus International",261,54,10.99,4.81,19.53,0.02,18.64,2,1,3465,609,527,836,1,
2023,8,MQ,Envoy Air,CMI,"Champaign/Urbana, IL: University of Illinois/Willard",118,20,7.44,0.33,5.2,0,7.02,1,0,1188,287,59,223,0,
2023,8,MQ,Envoy Air,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",31,4,0.5,0,1.72,0,1.78,0,0,114,19,0,49,0,
2023,8,MQ,Envoy Air,COU,"Columbia, MO: Columbia Regional",99,10,2.16,0.38,1.53,0,5.93,0,0,314,79,15,92,0,
2023,8,MQ,Envoy Air,CRP,"Corpus Christi, TX: Corpus Christi International",213,34,10.35,0.96,8.25,1,13.44,2,1,1416,511,86,315,44,
2023,8,MQ,Envoy Air,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",269,65,16.36,3.62,18.59,0,26.43,1,0,3823,840,349,766,0,
2023,8,MQ,Envoy Air,DAY,"Dayton, OH: James M Cox/Dayton International",15,1,0,0,1,0,0,0,0,22,0,0,22,0,
2023,8,MQ,Envoy Air,DCA,"Washington, DC: Ronald Reagan Washington National",304,43,10.5,2.23,14.05,0,16.22,3,0,2627,523,147,553,0,
2023,8,MQ,Envoy Air,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",5074,547,135.4,48.29,144.04,1.39,217.88,10,11,38116,13058,3208,5621,55,
2023,8,MQ,Envoy Air,DSM,"Des Moines, IA: Des Moines International",54,12,2.04,0.91,3.64,0,5.41,1,0,504,71,126,82,0,
2023,8,MQ,Envoy Air,DTW,"Detroit, MI: Detroit Metro Wayne County",11,4,0.82,0,2.02,0,1.16,1,0,131,27,0,56,0,
2023,8,MQ,Envoy Air,ECP,"Panama City, FL: Northwest Florida Beaches International",65,15,4.36,0.16,4.29,0,6.19,0,0,617,136,20,127,0,
2023,8,MQ,Envoy Air,ELP,"El Paso, TX: El Paso International",183,27,10.02,0,6.05,0,10.93,1,0,1211,560,0,233,0,
2023,8,MQ,Envoy Air,EVV,"Evansville, IN: Evansville Regional",62,11,3.43,0,2,0,5.57,0,0,447,102,0,34,0,
2023,8,MQ,Envoy Air,EYW,"Key West, FL: Key West International",114,19,6.9,0.73,6.55,0,4.81,2,0,851,259,31,233,0,
2023,8,MQ,Envoy Air,FAR,"Fargo, ND: Hector International",118,18,7.99,0.23,4.99,0,4.79,0,0,941,332,45,141,0,
2023,8,MQ,Envoy Air,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023,8,MQ,Envoy Air,FSM,"Fort Smith, AR: Fort Smith Regional",65,8,3.57,0,0.23,0,4.2,0,0,350,224,0,6,0,
2023,8,MQ,Envoy Air,FWA,"Fort Wayne, IN: Fort Wayne International",148,27,6.75,0.54,10.95,0,8.76,0,0,1763,867,59,252,0,
2023,8,MQ,Envoy Air,GJT,"Grand Junction, CO: Grand Junction Regional",127,10,3.33,0.4,2.61,0.17,3.49,0,1,837,389,96,91,10,
2023,8,MQ,Envoy Air,GNV,"Gainesville, FL: Gainesville Regional",51,12,3.58,0.71,3.98,0,3.74,3,0,500,121,40,108,0,
2023,8,MQ,Envoy Air,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",62,8,3.07,0,1,0,3.93,0,0,307,90,0,62,0,
2023,8,MQ,Envoy Air,GRB,"Green Bay, WI: Green Bay Austin Straubel International",20,4,3.49,0,0.51,0,0,0,0,102,90,0,12,0,
2023,8,MQ,Envoy Air,GRK,"Killeen, TX: Robert Gray AAF",113,10,3.59,0.8,0.36,0,5.26,0,0,575,102,120,40,0,
2023,8,MQ,Envoy Air,GRR,"Grand Rapids, MI: Gerald R. Ford International",56,16,2.77,0.03,3.68,0,9.51,1,0,1048,116,8,170,0,
2023,8,MQ,Envoy Air,GSO,"Greensboro/High Point, NC: Piedmont Triad International",62,13,2.64,0,4.17,0,6.19,0,1,772,158,0,208,0,
2023,8,MQ,Envoy Air,GSP,"Greer, SC: Greenville-Spartanburg International",104,26,7.79,1.43,8.12,0,8.66,0,0,1170,325,122,217,0,
2023,8,MQ,Envoy Air,HHH,"Hilton Head, SC: Hilton Head Airport",82,16,3.85,0.87,6.36,0.18,4.76,2,1,1130,184,59,383,14,
2023,8,MQ,Envoy Air,HOU,"Houston, TX: William P Hobby",161,23,6.72,1,6.96,0,8.32,0,0,1427,594,98,270,0,
2023,8,MQ,Envoy Air,HRL,"Harlingen/San Benito, TX: Valley International",121,11,2.86,0,2.52,0,5.62,0,0,644,171,0,105,0,
2023,8,MQ,Envoy Air,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",171,23,12,0.6,5.56,0,4.84,0,0,842,495,12,195,0,
2023,8,MQ,Envoy Air,IAD,"Washington, DC: Washington Dulles International",25,4,2.4,0,0.45,0,1.15,0,2,177,74,0,24,0,
2023,8,MQ,Envoy Air,IAH,"Houston, TX: George Bush Intercontinental/Houston",70,5,1.51,0.79,0.89,0,1.81,0,0,426,48,139,98,0,
2023,8,MQ,Envoy Air,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",158,11,4.14,0.56,1.06,0,5.25,0,0,481,162,20,19,0,
2023,8,MQ,Envoy Air,ILM,"Wilmington, NC: Wilmington International",90,14,0.17,1.52,5.71,0,6.6,2,0,802,13,102,258,0,
2023,8,MQ,Envoy Air,IND,"Indianapolis, IN: Indianapolis International",121,17,5.49,2.96,4.83,0,3.72,0,0,1331,308,343,206,0,
2023,8,MQ,Envoy Air,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",129,8,2.1,0,3.73,0,2.17,0,0,255,65,0,113,0,
2023,8,MQ,Envoy Air,JAX,"Jacksonville, FL: Jacksonville International",94,16,3.08,1.49,7.33,0,4.09,4,0,721,160,56,348,0,
2023,8,MQ,Envoy Air,LBB,"Lubbock, TX: Lubbock Preston Smith International",101,13,5.03,0,2.03,0,5.94,0,0,537,185,0,49,0,
2023,8,MQ,Envoy Air,LEX,"Lexington, KY: Blue Grass",19,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023,8,MQ,Envoy Air,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",90,10,1.15,0.2,1.13,0,7.53,0,0,446,25,8,74,0,
2023,8,MQ,Envoy Air,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",333,60,16.56,3.24,17.52,0,22.68,3,0,3589,571,333,718,0,
2023,8,MQ,Envoy Air,LRD,"Laredo, TX: Laredo International",90,9,1.33,2.53,2.91,0,2.23,0,0,569,68,212,109,0,
2023,8,MQ,Envoy Air,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",266,29,4.92,2.88,5.94,0,15.26,0,0,2634,555,644,190,0,
2023,8,MQ,Envoy Air,MCI,"Kansas City, MO: Kansas City International",27,7,2.14,0,2.96,0,1.9,1,0,395,71,0,127,0,
2023,8,MQ,Envoy Air,MEM,"Memphis, TN: Memphis International",74,15,5.89,1,2.89,0,5.22,0,0,670,342,38,86,0,
2023,8,MQ,Envoy Air,MGM,"Montgomery, AL: Montgomery Regional",62,9,3.35,0,1.59,0.39,3.66,0,1,524,257,0,75,9,
2023,8,MQ,Envoy Air,MHT,"Manchester, NH: Manchester Boston Regional",21,3,0.76,0,1.06,0,1.18,0,0,316,103,0,25,0,
2023,8,MQ,Envoy Air,MIA,"Miami, FL: Miami International",1045,240,56.23,13.75,81.6,1,87.41,21,5,16079,4228,1056,3728,44,
2023,8,MQ,Envoy Air,MKE,"Milwaukee, WI: General Mitchell International",13,3,1.95,0,0,0,1.05,1,0,88,45,0,0,0,
2023,8,MQ,Envoy Air,MLI,"Moline, IL: Quad Cities International",62,9,4.6,0.88,0.86,0,2.66,0,0,387,247,21,19,0,
2023,8,MQ,Envoy Air,MLU,"Monroe, LA: Monroe Regional",62,9,2.61,1.23,1.44,0,3.72,0,0,342,75,29,26,0,
2023,8,MQ,Envoy Air,MOB,"Mobile, AL: Mobile Regional",93,7,0.75,0,2.34,0,3.9,0,0,306,15,0,105,0,
2023,8,MQ,Envoy Air,MQT,"Marquette, MI: Marquette Sawyer Regional",28,10,2.96,0.95,2.53,0,3.56,0,0,715,168,133,66,0,
2023,8,MQ,Envoy Air,MRY,"Monterey, CA: Monterey Regional",2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023,8,MQ,Envoy Air,MSN,"Madison, WI: Dane County Regional-Truax Field",23,3,1,0,0,0,2,0,0,156,86,0,0,0,
2023,8,MQ,Envoy Air,MSO,"Missoula, MT: Missoula Montana",31,3,1.94,0,0.56,0,0.51,0,0,134,75,0,30,0,
2023,8,MQ,Envoy Air,MSP,"Minneapolis, MN: Minneapolis-St Paul International",46,8,2.77,0,2.91,0,2.32,0,0,264,71,0,76,0,
2023,8,MQ,Envoy Air,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",160,33,10.8,0.92,5.11,0,16.17,0,0,1774,755,125,188,0,
2023,8,MQ,Envoy Air,MVY,"Martha's Vineyard, MA: Martha's Vineyard Airport",8,3,0,0,2.12,0,0.88,0,0,161,0,0,93,0,
2023,8,MQ,Envoy Air,MYR,"Myrtle Beach, SC: Myrtle Beach International",17,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023,8,MQ,Envoy Air,OKC,"Oklahoma City, OK: Will Rogers World",133,24,4.95,0.39,9.62,0,9.05,0,1,1138,275,37,397,0,
2023,8,MQ,Envoy Air,OMA,"Omaha, NE: Eppley Airfield",38,7,3.98,0.88,0.68,0,1.47,0,0,303,203,35,31,0,
2023,8,MQ,Envoy Air,ONT,"Ontario, CA: Ontario International",1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023,8,MQ,Envoy Air,ORD,"Chicago, IL: Chicago O'Hare International",2099,450,99.93,37.04,137.78,1.31,173.93,19,3,34205,7950,3805,7541,27,
2023,8,MQ,Envoy Air,ORF,"Norfolk, VA: Norfolk International",17,6,5.72,0,0.28,0,0,0,0,829,824,0,5,0,
2023,8,MQ,Envoy Air,PDX,"Portland, OR: Portland International",14,2,0.32,0,0,0,1.68,0,0,146,23,0,0,0,
2023,8,MQ,Envoy Air,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",382,29,6.54,3.06,3.07,0,16.34,2,0,1739,296,134,110,0,
2023,8,MQ,Envoy Air,PIA,"Peoria, IL: General Downing - Peoria International",34,6,1.03,0,0.55,0,4.42,0,0,185,26,0,16,0,
2023,8,MQ,Envoy Air,PIT,"Pittsburgh, PA: Pittsburgh International",41,7,1.69,0.01,2.91,0,2.39,0,0,375,42,1,99,0,
2023,8,MQ,Envoy Air,PNS,"Pensacola, FL: Pensacola International",130,16,3.85,0.99,8.41,0,2.75,2,1,562,168,28,211,0,
2023,8,MQ,Envoy Air,PSP,"Palm Springs, CA: Palm Springs International",13,2,0.03,0,0,0,1.97,0,0,121,1,0,0,0,
2023,8,MQ,Envoy Air,PVD,"Providence, RI: Rhode Island Tf Green International",34,6,1.96,0,0.14,0,3.9,1,0,260,89,0,10,0,
2023,8,MQ,Envoy Air,PWM,"Portland, ME: Portland International Jetport",62,12,3.25,0.13,2.75,0,5.87,0,0,705,142,20,108,0,
2023,8,MQ,Envoy Air,RAP,"Rapid City, SD: Rapid City Regional",124,15,4.76,0.27,7.26,0,2.71,0,0,710,256,29,219,0,
2023,8,MQ,Envoy Air,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",151,37,7.43,2.3,9.13,0,18.14,1,0,1890,270,105,396,0,
2023,8,MQ,Envoy Air,RNO,"Reno, NV: Reno/Tahoe International",27,4,1.47,0,0.33,0,2.2,0,1,130,50,0,8,0,
2023,8,MQ,Envoy Air,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",17,5,0.45,0.69,3.13,0,0.73,0,0,128,9,33,75,0,
2023,8,MQ,Envoy Air,SAT,"San Antonio, TX: San Antonio International",17,1,0,0,1,0,0,0,0,29,0,0,29,0,
2023,8,MQ,Envoy Air,SAV,"Savannah, GA: Savannah/Hilton Head International",63,11,1.22,0.29,5.63,0,3.86,3,0,529,64,6,181,0,
2023,8,MQ,Envoy Air,SBP,"San Luis Obispo, CA: San Luis County Regional",30,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023,8,MQ,Envoy Air,SDF,"Louisville, KY: Louisville Muhammad Ali International",128,10,2.44,0,2.36,0.48,4.71,1,0,681,256,0,141,15,
2023,8,MQ,Envoy Air,SGF,"Springfield, MO: Springfield-Branson National",305,56,15.6,1.74,17.48,0,21.19,1,0,2717,582,135,624,0,
2023,8,MQ,Envoy Air,SHV,"Shreveport, LA: Shreveport Regional",44,5,0.74,1,0.33,0.19,2.73,0,0,194,16,16,6,10,
2023,8,MQ,Envoy Air,SJT,"San Angelo, TX: San Angelo Regional/Mathis Field",77,9,1.81,1,2.67,0.38,3.14,0,0,429,141,70,63,9,
2023,8,MQ,Envoy Air,SJU,"San Juan, PR: Luis Munoz Marin International",2,1,0,0,1,0,0,0,0,24,0,0,24,0,
2023,8,MQ,Envoy Air,SMF,"Sacramento, CA: Sacramento International",44,7,2.64,0,0.71,0,3.65,0,0,225,56,0,17,0,
2023,8,MQ,Envoy Air,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",4,3,1,0.18,1.49,0,0.32,0,0,267,149,11,88,0,
2023,8,MQ,Envoy Air,STL,"St. Louis, MO: St Louis Lambert International",145,36,11.21,0.18,10.63,0,13.97,1,0,1975,721,13,354,0,
2023,8,MQ,Envoy Air,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",79,8,3.43,0,1.88,0,2.69,0,0,470,172,0,59,0,
2023,8,MQ,Envoy Air,SYR,"Syracuse, NY: Syracuse Hancock International",86,19,6.78,2.37,5.54,0,4.32,0,0,839,280,194,175,0,
2023,8,MQ,Envoy Air,TLH,"Tallahassee, FL: Tallahassee International",126,26,7.91,0.73,9.83,0,7.52,8,0,1235,353,55,372,0,
2023,8,MQ,Envoy Air,TPA,"Tampa, FL: Tampa International",68,15,1.39,1.23,4.19,0,8.19,4,1,892,61,46,153,0,
2023,8,MQ,Envoy Air,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",62,9,1.39,0,5.68,0,1.94,0,1,433,63,0,160,0,
2023,8,MQ,Envoy Air,TUL,"Tulsa, OK: Tulsa International",192,28,9.93,0.75,5,0,12.33,1,1,1231,489,12,120,0,
2023,8,MQ,Envoy Air,TUS,"Tucson, AZ: Tucson International",27,4,1,0,1,0,2,0,0,99,32,0,16,0,
2023,8,MQ,Envoy Air,TVC,"Traverse City, MI: Cherry Capital",62,13,5.18,0.04,3.86,0,3.92,1,0,572,225,6,122,0,
2023,8,MQ,Envoy Air,TYS,"Knoxville, TN: McGhee Tyson",60,11,2.6,0,6.76,0,1.64,0,0,326,101,0,165,0,
2023,8,MQ,Envoy Air,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",20,7,0.55,0,3.79,0,2.65,0,0,618,50,0,318,0,
2023,8,MQ,Envoy Air,XNA,"Fayetteville, AR: Northwest Arkansas National",474,82,18.73,9.71,22.41,0.93,30.22,2,2,5328,945,1385,1021,21,
2023,8,MQ,Envoy Air,YUM,"Yuma, AZ: Yuma MCAS/Yuma International",19,3,0.22,0,0,0,2.78,1,0,148,10,0,0,0,
2023,8,NK,Spirit Air Lines,ABQ,"Albuquerque, NM: Albuquerque International Sunport",31,11,2.26,0.34,5.57,0,2.82,0,0,443,75,51,233,0,
2023,8,NK,Spirit Air Lines,ACY,"Atlantic City, NJ: Atlantic City International",248,66,20,5.86,21.15,1.15,17.84,4,0,5161,974,247,1925,65,
2023,8,NK,Spirit Air Lines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1056,352,87.95,14.13,178.23,6.51,65.19,11,10,27484,7087,1220,12113,277,
2023,8,NK,Spirit Air Lines,AUS,"Austin, TX: Austin - Bergstrom International",204,65,28.48,1.73,21.54,0.32,12.93,0,0,5383,2573,88,1580,53,
2023,8,NK,Spirit Air Lines,BDL,"Hartford, CT: Bradley International",76,22,3.74,2.17,8.22,0.45,7.42,1,0,1270,149,143,525,36,
